course_id,text,filtered_text,count,text_vi
C_1794464,感谢于老师的分享我一定好好学,感谢老师分享一定好好学,1.0,Cảm ơn thầy Yu đã chia sẻ em sẽ học tập chăm chỉ.
C_1794464,真好,真,1.0,rất đẹp
C_1794464,感谢于老师的分享,感谢老师分享,1.0,Cảm ơn Thầy Vũ đã chia sẻ
C_1794464,学习时效,学习时效,1.0,Học tập kịp thời
C_1794464,这个太好了,太好了,1.0,Điều này thật tuyệt vời
C_1794464,我的天哪更加丰富,天更加丰富,1.0,Chúa ơi giàu hơn
C_1794464,碎动减,碎动减,1.0,Giảm rung
C_1794464,弹幕和投稿原来是匿名的,弹幕投稿原来匿名,1.0,Nhận xét và đóng góp hóa ra là ẩn danh
C_1794464,掉到哪些坑里了,掉坑里,1.0,Bạn đã rơi vào hố nào?
C_1794464,在线课程学生普遍反映就是容易走神儿,在线课程学生普遍反映容易走神儿,1.0,Sinh viên tham gia các khóa học trực tuyến thường cho biết họ dễ bị phân tâm
C_1794464,原来清华大学学生也会犯这种错误啊,原来清华大学学生犯这种错误,1.0,Hóa ra sinh viên Đại học Thanh Hoa cũng mắc phải sai lầm này.
C_1794464,于老师应该是顶级的线上课了,老师应该顶级线上课,1.0,Thầy Yu lẽ ra phải là giáo viên dạy lớp trực tuyến hàng đầu
C_1794464,电脑看视频手机答题平板做作业记笔记,电脑视频手机答题平板做作业记笔记,1.0,"Xem video trên máy tính, trả lời câu hỏi trên điện thoại và ghi chú trên máy tính bảng của bạn"
C_1794464,很受启发谢谢于老师,很受启发谢谢老师,1.0,Rất cảm động. Cảm ơn thầy Yu.
C_1794464,感谢分享,感谢分享,1.0,cảm ơn vì đã chia sẻ
C_1794464,实质等效,实质等效,1.0,về cơ bản tương đương
C_1794464,现在电路分析里边还有这个内容,现在电路分析里边内容,1.0,Bây giờ có nội dung này trong phân tích mạch
C_1794464,学生存在的问题具有共性,学生存在问题具有共性,1.0,Những vấn đề sinh viên thường gặp phải
C_1794464,打卡,打卡,1.0,Đăng ký vào
C_1794464,讲得太好了于老师,讲得太好了老师,1.0,Thầy Vũ dạy hay quá
C_1794464,老师讲得很好对我们的教学很有指导作用,老师讲得教学指导作用,1.0,Bài giảng của thầy rất hay và rất hữu ích trong việc hướng dẫn việc giảng dạy của chúng em.
C_1794464,好棒,好棒,1.0,Tuyệt
C_1794464,过程体验成效等效,过程体验成效等效,1.0,Quá trình kinh nghiệm và hiệu quả là tương đương
C_1794464,澳门赌场的开户就送的网址,澳门赌场开户送网址,1.0,Trang web mở tài khoản miễn phí của sòng bạc Macau
C_1794464,澳门赌场的开户就送的网址,澳门赌场开户送网址,1.0,Trang web mở tài khoản miễn phí của sòng bạc Macau
C_1794464,讲解内容很实用,讲解内容实用,1.0,Nội dung giải thích rất thiết thực
C_1794464,那不是需要学生体会其中的思政吗如果老师讲的铃声地域交互答疑就是课程思政的话好像无需强调啦,需要学生体会思政老师讲铃声地域交互答疑课程思政好像无需强调,1.0,Không phải nó yêu cầu học sinh phải hiểu các khía cạnh tư tưởng và chính trị của nó sao? Nếu phần hỏi đáp tương tác khu vực theo giai điệu chuông của giáo viên là các khía cạnh tư tưởng và chính trị của khóa học thì dường như không cần phải nhấn mạnh đến nó.
C_1794464,于老师太喜欢您讲课了,老师太喜欢讲课,1.0,Thầy Yu rất thích bài giảng của thầy
C_1794464,老师请问怎样能在ppt上书写学生能看到,老师请问ppt书写学生看到,1.0,Thầy ơi cho em hỏi cách viết trên ppt để học sinh nhìn thấy.
C_1794464,每次听都收获很大,每次听收获很大,1.0,Tôi học được rất nhiều mỗi lần nghe nó
C_1794464,太真实了,太真实,1.0,quá thật
C_1794464,发现瓶颈分享感悟解决困惑非常实用收益匪浅,发现瓶颈分享感悟解决困惑非常实用收益匪浅,1.0,"Việc tìm ra những điểm nghẽn, chia sẻ hiểu biết sâu sắc và giải quyết những khúc mắc là rất thiết thực và thu được rất nhiều lợi ích."
C_1794464,老师讲的很真实,老师讲真实,1.0,Lời thầy nói rất đúng
C_1794464,很有效,有效,1.0,Rất hiệu quả
C_1794464,受益匪浅,受益匪浅,1.0,Được hưởng lợi rất nhiều
C_1794464,讲的非常透彻对于实质等效有了清晰的认识,讲非常透彻实质等效清晰认识,1.0,Lời giải thích rất kỹ lưỡng và cho tôi hiểu rõ về sự tương đương đáng kể.
C_1794464,看来学生的问题具有普遍性啊,看来学生问题具有普遍性,1.0,Có vẻ như vấn đề của học sinh là phổ biến.
C_1794464,于老师讲课是理工科混合式教学的榜样,老师讲课理工科混合式教学榜样,1.0,Bài giảng của giáo viên Yu là một ví dụ về giảng dạy kết hợp giữa khoa học và kỹ thuật.
C_1794464,通过学习过程性对于在线教学设计有了新的思路,学习过程性在线教学设计新思路,1.0,"Qua quá trình học tập, chúng tôi có những ý tưởng mới về thiết kế dạy học trực tuyến"
C_1794464,这些分享的内容对于慕课的讲授很有借鉴意义能够知悉如何运用相关资源进行教学,分享内容慕课讲授借鉴意义能够知悉运用相关资源进行教学,1.0,Những nội dung được chia sẻ này có tính tham khảo tuyệt vời cho việc giảng dạy MOOCs và bạn có thể biết cách sử dụng các tài nguyên liên quan cho việc giảng dạy.
C_1794464,减比较难监督,减比较难监督,1.0,Việc giảm thiểu khó giám sát hơn
C_1794790,蛋白抗原和多糖抗原spa,蛋白抗原多糖抗原spa,2.0,Kháng nguyên protein và kháng nguyên polysaccharide
C_1794790,细菌细胞壁具有大量脂质着色后能抵抗盐酸乙醇的脱色作用具有抗酸性的细菌称为抗酸杆菌,细菌细胞壁具有大量脂质着色后能抵抗盐酸乙醇脱色作用具有抗酸性细菌称为抗酸杆菌,1.0,Thành tế bào vi khuẩn được nhuộm màu bởi một lượng lớn lipid và có thể chống lại tác dụng khử màu của axit clohydric và ethanol. Vi khuẩn kháng axit được gọi là trực khuẩn kháng axit.
C_1794790,还是需要做生化鉴定的不能仅凭菌落形态典型就直接下定论就算很典型难免会有与其他细菌相似的用生化实验鉴定出来的这样会更加准确,需要生化鉴定不能仅凭菌落形态典型直接定论典型难免会细菌相似生化实验鉴定更加准确,1.0,Bạn vẫn cần thực hiện nhận dạng sinh hóa. Bạn không thể đưa ra kết luận trực tiếp chỉ dựa trên hình thái khuẩn lạc điển hình. Dù rất điển hình nhưng chắc chắn sẽ có những vi khuẩn tương tự như các vi khuẩn khác có thể được xác định thông qua các thí nghiệm sinh hóa. chính xác.
C_1794790,图2,图2,3.0,Hình 2
C_1794790,在紫外线照射下可见黄绿色荧光,紫外线照射黄绿色荧光,3.0,Có thể nhìn thấy huỳnh quang màu vàng-xanh dưới bức xạ cực tím
C_1794790,两菌之间传递遗传物质的通道,两菌之间传递遗传物质通道,1.0,Kênh truyền vật liệu di truyền giữa hai vi khuẩn
C_1794790,右边,右边,8.0,Phải
C_1794790,在牛乳培养基中能分解乳糖产酸使酪蛋白凝固同时产生大量气体将凝固的酪蛋白冲成蜂窝状并将液面上的凡士林向上推挤甚至冲开棉塞,牛乳培养基分解乳糖产酸酪蛋白凝固产生大量气体凝固酪蛋白冲成蜂窝状液面凡士林向上推挤冲开棉塞,8.0,"Trong môi trường nuôi cấy sữa, nó có thể phân hủy lactose để tạo ra axit, làm đông tụ casein và tạo ra một lượng khí lớn để phá vỡ casein đông tụ thành hình tổ ong và đẩy Vaseline lên trên bề mặt chất lỏng thậm chí làm vỡ cả băng vệ sinh."
C_1794790,抗酸杆菌因其具有抗酸性一旦着色后能抵抗盐酸乙醇的脱色作用,抗酸杆菌具有抗酸性着色后能抵抗盐酸乙醇脱色作用,2.0,Trực khuẩn kháng axit có thể chống lại tác dụng khử màu của axit clohydric và ethanol sau khi nhuộm do khả năng kháng axit của chúng.
C_1794790,志贺菌肠杆菌沙门菌大肠埃希菌,志贺菌肠杆菌沙门菌大肠埃希菌,9.0,Shigella Enterobacter Salmonella Escherichia coli
C_1794790,外毒素侵袭酶类荚膜,外毒素侵袭酶类荚膜,3.0,Exotoxin tấn công viên nang enzyme
C_1794790,革兰染色为阳性球菌通过触酶鉴定为葡萄球菌属0f试验为发酵型鉴定为葡萄球菌最后血浆凝固酶试验鉴定为金黄色葡萄球菌,革兰染色阳性球菌触酶鉴定葡萄球菌属0f试验发酵型鉴定葡萄球菌最后血浆凝固酶试验鉴定金黄色葡萄球菌,3.0,"Vết gram dương tính và cầu khuẩn được xác định là Staphylococcus bằng catalase. Xét nghiệm 0f là loại lên men và được xác định là Staphylococcus vàng. Cuối cùng, xét nghiệm coagulase huyết tương được xác định là Staphylococcus."
C_1794790,不是线外细菌一般为空气中的污染菌,线外细菌空气污染菌,3.0,Vi khuẩn ngoài đường dây nói chung là vi khuẩn gây ô nhiễm trong không khí
C_1794790,细菌的细胞壁的肽聚糖结果受到理化或生物因素的直接细胞壁受损的细菌能够生长和分裂称l型,细菌细胞壁肽聚糖理化生物因素直接细胞壁受损细菌能够生长分裂l型,7.0,"Peptidoglycan của thành tế bào vi khuẩn gây tổn thương trực tiếp cho thành tế bào bởi các yếu tố vật lý, hóa học hoặc sinh học. Vi khuẩn có khả năng phát triển và phân chia được gọi là loại L."
C_1794790,无迁徙生长现象,迁徙生长现象,2.0,Không có hiện tượng di cư và tăng trưởng
C_1794790,铜绿假单胞菌,铜绿假单胞菌,24.0,Pseudomonas aeruginosa
C_1794790,肉渣部分消化微变黑产生少量气体有腐败性恶臭,肉渣部分消化微变黑产生少量气体腐败性恶臭,1.0,"Phần thịt còn sót lại được tiêu hóa một phần và chuyển sang màu hơi đen, tạo ra một lượng nhỏ khí có mùi hôi thối."
C_1794790,溶血素耐热直接溶血素tdh和耐热相关溶血素trh,溶血素耐热直接溶血素tdh耐热相关溶血素trh,1.0,Hemolysin trực tiếp ổn định nhiệt tdh và hemolysin liên quan đến nhiệt ổn định
C_1794790,微生物与生活息息相关要敬畏生命,微生物生活息息相关敬畏生命,1.0,"Vi sinh vật có quan hệ mật thiết với sự sống, chúng ta phải tôn trọng sự sống"
C_1794790,引起尿路感染,引起尿路感染,1.0,gây nhiễm trùng đường tiết niệu
C_1794790,这个要看你取得标本的量以及有无对照培养还有是否严格的无菌操作一般来说皮肤表面有正常菌群如表葡所以在培养菌时要求严格的无菌操作多培养几份这样更具有意义和说服力,取得标本量有无对照培养是否严格无菌操作一般来说皮肤表面正常菌群如表葡培养菌时要求严格无菌操作培养几份具有意义说服力,7.0,"Điều này phụ thuộc vào số lượng mẫu vật bạn thu được, liệu có nuôi cấy đối chứng hay không và liệu các hoạt động vô trùng có được thực hiện nghiêm ngặt hay không. Nói chung, có hệ vi sinh vật bình thường trên bề mặt da như lớp biểu bì, vì vậy khi nuôi cấy vi khuẩn, cần phải thực hiện các hoạt động vô trùng nghiêm ngặt. để trau dồi thêm nhiều bản sao có ý nghĩa và thuyết phục."
C_1794790,大而扁平边缘不整齐光滑湿润且常成融合状态有金属光泽且含有特殊的生姜气味的菌落通过0f试验氧化型氧化酶试验阳性鉴定为非发酵菌科在通过发酵木糖鉴定为假单胞菌属最后通过平板生长为绿色菌落4不生长42c生长精氨酸双水解阳性明胶液化阳性可鉴定为铜绿假单胞菌,大而扁平边缘整齐光滑湿润且常成融合状态金属光泽含有特殊生姜气味菌落0f试验氧化型氧化酶试验阳性鉴定发酵菌科发酵木糖鉴定假单胞菌属最后平板生长绿色菌落4生长42c生长精氨酸双水解阳性明胶液化阳性鉴定铜绿假单胞菌,6.0,"Các khuẩn lạc lớn, phẳng, mép không đều, mịn, ẩm và thường hợp nhất với ánh kim loại và mùi gừng đặc biệt được xác định là vi khuẩn không lên men bằng xét nghiệm 0f và xét nghiệm oxy hóa dương tính. Chúng được xác định là Pseudomonas bằng cách lên men xyloza. Cuối cùng, nó có thể được xác định là Pseudomonas aeruginosa bằng cách phát triển trên đĩa dưới dạng khuẩn lạc xanh 4 không phát triển 42c phát triển dương tính hóa lỏng gelatin dương tính thủy phân kép arginine."
C_1794790,good,good,1.0,Tốt
C_1794790,非常清楚,非常清楚,1.0,rất rõ ràng
C_1794790,肺炎克雷伯菌荚膜较厚菌落为明显的粘液型拉丝试验为阳性,肺炎克雷伯菌荚膜较厚菌落明显粘液型拉丝试验阳性,3.0,Các khuẩn lạc Klebsiella pneumoniae có vỏ dày hơn rõ ràng là loại chất nhầy và xét nghiệm xâu chuỗi là dương tính.
C_1794790,背景蓝色菌体染成红色,背景蓝色菌体染成红色,1.0,Nền vi khuẩn màu xanh nhuộm đỏ
C_1794790,飞沫传播,飞沫传播,1.0,giọt nước lan rộng
C_1794790,脱色染液染色方法涂片和精简要求都不同,脱色染液染色方法涂片精简要求不同,2.0,"Các vết bẩn, phương pháp nhuộm màu, vết bẩn và các yêu cầu tinh giản là khác nhau."
C_1794790,结核分枝杆菌典型菌落为粗糙型表面干燥呈颗粒状不透明或半透明乳白色或淡黄色如菜花样抗酸性强革兰染色不易作色麻风分枝杆菌较结核杆菌短而粗抗酸染色阳性且着色均匀呈束装或团状排列细胞质呈泡沫状,结核分枝杆菌典型菌落粗糙型表面干燥呈颗粒状透明半透明乳白色淡黄色如菜花样抗酸性强革兰染色不易作色麻风分枝杆菌结核杆菌短粗抗酸染色阳性着色均匀呈束装团状排列细胞质呈泡沫状,2.0,"Các khuẩn lạc điển hình của Mycobacteria lao có dạng sần sùi, khô trên bề mặt, dạng hạt, đục hoặc mờ, màu trắng sữa hoặc vàng nhạt, giống như súp lơ, vết Gram bền màu và khó tạo màu. Mycobacteria leprae ngắn và dày hơn Mycobacteria lao axit. - Vết bẩn nhanh là dương tính và có màu. Tế bào chất được sắp xếp đều thành chùm hoặc nhóm và xuất hiện bọt."
C_1794790,流行性脑脊髓膜炎和性病lin病,流行性脑脊髓膜炎性病lin病,1.0,Viêm màng não mô cầu và các bệnh lây truyền qua đường tình dục
C_1794790,错哦这个是炭疽芽孢杆菌特征,错炭疽芽孢杆菌特征,1.0,"Sai rồi, đây là đặc điểm của Bacillus anthracis"
C_1794790,可见细菌危害极大我们在日常的生活中更要注意卫生严防严控细菌的滋生和传播作为医学生更应该注重生物安全意识在平时实验中尤其做好个人防护以及保护三方我们在鉴定细菌时更应该仔细认真一丝不苟杜绝以上的悲剧发生,细菌危害极大日常生活注意卫生严防严控细菌滋生传播医学生应该注重生物安全意识平时实验尤其做好个人防护保护三方鉴定细菌应该仔细认真一丝不苟杜绝悲剧发生,1.0,"Có thể thấy, vi khuẩn cực kỳ có hại. Trong cuộc sống hàng ngày, chúng ta phải chú ý hơn đến vấn đề vệ sinh và kiểm soát chặt chẽ sự phát triển và lây lan của vi khuẩn. Là sinh viên y khoa, chúng ta nên chú ý hơn đến ý thức về an toàn sinh học, đặc biệt là bảo vệ và bảo vệ cá nhân. của ba bên trong quá trình thí nghiệm hàng ngày, chúng ta phải chú ý hơn khi xác định vi khuẩn. Chúng ta nên cẩn thận và tỉ mỉ để ngăn chặn những thảm kịch trên xảy ra."
C_1794790,克雷伯菌属志贺菌属耶尔森菌属,克雷伯菌属志贺菌属耶尔森菌属,1.0,Klebsiella Shigella Yersinia
C_1794790,不可以的有经验的临床老师是可以这样做但对于现阶段的我们来说经验不够足必须要依靠生化鉴定的结果辅助我们来进行结果的判断如果不仔细鉴定这是对患者的不负责是不合格的结果,经验临床老师现阶段经验不够足必须依靠生化鉴定辅助进行判断仔细鉴定患者负责合格,6.0,"Không, giáo viên lâm sàng có kinh nghiệm mới có thể làm được việc này, nhưng đối với chúng tôi ở giai đoạn này, chúng tôi chưa đủ kinh nghiệm và phải dựa vào kết quả định danh sinh hóa để hỗ trợ chúng tôi phán đoán kết quả. Nếu không xác định kỹ càng thì sẽ là thiếu trách nhiệm. kết quả đủ điều kiện."
C_1794790,细胞膜内陷折叠而成的囊状结构可随细胞分裂到子代细胞,细胞膜内陷折叠而成囊状结构细胞分裂子代细胞,1.0,Cấu trúc dạng túi được hình thành do sự lõm và gấp của màng tế bào có thể phân chia thành các tế bào con khi tế bào phân chia
C_1794790,变形杆菌呈迁徙生长,变形杆菌呈迁徙生长,7.0,Sự tăng trưởng di cư của Proteus
C_1794790,1芽孢的有无在细菌鉴定中是一项重要的形态学指标2芽孢的存在有利于对这类菌种的筛选和保藏3是否能杀灭一些代表菌的芽孢就成了衡量各种消毒灭菌措施的主要指标,1芽孢有无细菌鉴定中是一项重要形态学指标2芽孢存在有利于这类菌种筛选保藏3是否杀灭代表菌芽孢成衡量消毒灭菌措施主要指标,1.0,1. Sự hiện diện hay vắng mặt của bào tử là một chỉ số hình thái quan trọng trong việc xác định vi khuẩn. 2. Sự hiện diện của bào tử có lợi cho việc sàng lọc và bảo quản loại vi khuẩn này. 3. Liệu bào tử của một số vi khuẩn đại diện có thể bị tiêu diệt hay không. đo lường các phương pháp khử trùng khác nhau.
C_1794790,1制热源是许多革兰氏阴性菌合成的一种注入人或动物体内能引起发热反应的物质本质是细菌细胞壁中的脂多糖2抗生素是由某些微生物在代谢过程中产生的能抑制或杀灭其他微生物和肿瘤细胞的生物活性物质3有氧和无氧环境均能生长的细菌但有氧环境更佳4必须在有氧环境中才能生长的细菌,1制热源革兰氏阴性菌合成注入动物体内引起发热反应物质本质细菌细胞壁脂多糖2抗生素微生物代谢过程产生抑制杀灭微生物肿瘤细胞生物活性物质3有氧无氧环境均生长细菌有氧环境更佳4必须有氧环境生长细菌,1.0,"1 Nguồn gây sốt là một chất được tổng hợp bởi nhiều vi khuẩn gram âm có thể gây phản ứng sốt khi tiêm vào người hoặc động vật. Bản chất của nó là lipopolysacarit trong thành tế bào vi khuẩn. 2 Thuốc kháng sinh được sản xuất bởi một số vi sinh vật trong quá trình trao đổi chất và có thể ức chế. hoặc tiêu diệt. Các chất có hoạt tính sinh học tiêu diệt các vi sinh vật khác và tế bào khối u 3. Vi khuẩn có thể phát triển trong cả môi trường hiếu khí và kỵ khí, nhưng môi trường hiếu khí thì tốt hơn 4. Vi khuẩn phải phát triển trong môi trường hiếu khí."
C_1794790,图二,图二,13.0,Hình 2
C_1794790,①厚膜孢子形成试验将培养物接种在含1吐温80玉米淀粉培养基中经25c2448h后可查见有厚膜孢子形成如果培养温度超过37则不能形成厚膜孢子厚膜孢子的形成有助于鉴定白假丝酵母菌②芽管形成试验将培养物接种于事先预热温度为37的血清中菌量要多一些血清量大约0510ml37c下154h内即可查见有芽管形成③糖同化或发酵试验白假丝酵母菌的鉴定可用糖发酵及同化试验④血清学检查用白假丝酵母菌高价诊断血清进行夹心elisa法免疫酶斑点法等方法鉴定白假丝母菌形成假菌丝新生隐球菌不产生菌丝主要以芽生繁,形成 培养 接种 可 查见 形成 培养 超过 不能 形成 形成 有助于 鉴定 白 形成 培养 接种 预热 查见 有芽 形成 发酵 白 鉴定 可用 发酵 诊断 进行 免疫 鉴定 白 形成 繁,2.0,"①Thử nghiệm sự hình thành Chlamydosporium: Cấy môi trường nuôi cấy vào môi trường tinh bột ngô chứa 1 Tween 80 và đợi từ 25 đến 48 giờ để xem sự hình thành bào tử chlamydospore. Nếu nhiệt độ nuôi cấy vượt quá 37°C, bào tử chlamydospore không thể hình thành. Để xác định Candida albicans ② xét nghiệm hình thành ống mầm, cấy mẫu cấy vào huyết thanh với nhiệt độ làm nóng trước là 37. Lượng vi khuẩn trong máu phải lớn hơn. Lượng trong suốt khoảng 0510ml và sự hình thành ống mầm có thể được nhìn thấy trong vòng 154 giờ ở 37c. ③ Thử nghiệm đồng hóa hoặc lên men đường có thể được sử dụng để xác định Candida albicans ④ Xét nghiệm huyết thanh học sử dụng sandwich elisa với huyết thanh chẩn đoán Candida albicans giá cao. Candida albicans hình thành pseudohyphae và Cryptococcus neoformans không tạo ra sợi nấm và chủ yếu sinh sản bằng cách nảy chồi bằng các phương pháp như phương pháp điểm enzyme miễn dịch và các phương pháp khác."
C_1794790,抑制被测菌生长的最低药物浓度,抑制测菌生长最低药物浓度,1.0,Nồng độ thuốc thấp nhất có thể ức chế sự phát triển của vi khuẩn được thử nghiệm
